area_code,都道府県,time_code,時間軸(年),都道府県_value,全国_value,cat01_code,10大費目,差分(都道府県-全国)
27000,大阪府,2014000000,2014年,102.4,100,00100,教養娯楽,2.4000000000000057
27000,大阪府,2014000000,2014年,97.3,100,00110,諸雑費,-2.700000000000003
27000,大阪府,2014000000,2014年,100.3,100,00120,(参考)家賃を除く総合,0.29999999999999716
27000,大阪府,2015000000,2015年,100.3,100,00010,総合,0.29999999999999716
27000,大阪府,2015000000,2015年,99.8,100,00020,食料,-0.20000000000000284
27000,大阪府,2015000000,2015年,97.5,100,00030,住居,-2.5
27000,大阪府,2015000000,2015年,97.3,100,00040,光熱・水道,-2.700000000000003
27000,大阪府,2015000000,2015年,100.1,100,00050,家具・家事用品,0.09999999999999432
27000,大阪府,2015000000,2015年,99.0,100,00060,被服及び履物,-1.0
27000,大阪府,2015000000,2015年,100.0,100,00070,保健医療,0.0
27000,大阪府,2015000000,2015年,100.6,100,00080,交通・通信,0.5999999999999943
27000,大阪府,2015000000,2015年,113.5,100,00090,教育,13.5
27000,大阪府,2015000000,2015年,102.7,100,00100,教養娯楽,2.700000000000003
27000,大阪府,2015000000,2015年,97.6,100,00110,諸雑費,-2.4000000000000057
27000,大阪府,2015000000,2015年,100.4,100,00120,(参考)家賃を除く総合,0.4000000000000057
27000,大阪府,2016000000,2016年,100.0,100,00010,総合,0.0
27000,大阪府,2016000000,2016年,99.4,100,00020,食料,-0.5999999999999943
27000,大阪府,2016000000,2016年,97.6,100,00030,住居,-2.4000000000000057
27000,大阪府,2016000000,2016年,98.7,100,00040,光熱・水道,-1.2999999999999972
27000,大阪府,2016000000,2016年,99.9,100,00050,家具・家事用品,-0.09999999999999432
27000,大阪府,2016000000,2016年,99.1,100,00060,被服及び履物,-0.9000000000000057
27000,大阪府,2016000000,2016年,99.6,100,00070,保健医療,-0.4000000000000057
27000,大阪府,2016000000,2016年,101.0,100,00080,交通・通信,1.0
27000,大阪府,2016000000,2016年,108.9,100,00090,教育,8.900000000000006
27000,大阪府,2016000000,2016年,102.3,100,00100,教養娯楽,2.299999999999997
27000,大阪府,2016000000,2016年,96.6,100,00110,諸雑費,-3.4000000000000057
27000,大阪府,2016000000,2016年,100.1,100,00120,(参考)家賃を除く総合,0.09999999999999432
27000,大阪府,2017000000,2017年,100.0,100,00010,総合,0.0
27000,大阪府,2017000000,2017年,99.3,100,00020,食料,-0.7000000000000028
27000,大阪府,2017000000,2017年,97.2,100,00030,住居,-2.799999999999997
27000,大阪府,2017000000,2017年,98.2,100,00040,光熱・水道,-1.7999999999999972
27000,大阪府,2017000000,2017年,99.5,100,00050,家具・家事用品,-0.5
27000,大阪府,2017000000,2017年,98.4,100,00060,被服及び履物,-1.5999999999999943
27000,大阪府,2017000000,2017年,99.3,100,00070,保健医療,-0.7000000000000028
27000,大阪府,2017000000,2017年,100.8,100,00080,交通・通信,0.7999999999999972
27000,大阪府,2017000000,2017年,113.7,100,00090,教育,13.700000000000003
27000,大阪府,2017000000,2017年,102.0,100,00100,教養娯楽,2.0
27000,大阪府,2017000000,2017年,96.7,100,00110,諸雑費,-3.299999999999997
27000,大阪府,2017000000,2017年,100.0,100,00120,(参考)家賃を除く総合,0.0
27000,大阪府,2018000000,2018年,99.8,100,00010,総合,-0.20000000000000284
27000,大阪府,2018000000,2018年,99.4,100,00020,食料,-0.5999999999999943
27000,大阪府,2018000000,2018年,97.7,100,00030,住居,-2.299999999999997
27000,大阪府,2018000000,2018年,97.6,100,00040,光熱・水道,-2.4000000000000057
27000,大阪府,2018000000,2018年,99.8,100,00050,家具・家事用品,-0.20000000000000284
27000,大阪府,2018000000,2018年,96.3,100,00060,被服及び履物,-3.700000000000003
27000,大阪府,2018000000,2018年,99.1,100,00070,保健医療,-0.9000000000000057
27000,大阪府,2018000000,2018年,100.9,100,00080,交通・通信,0.9000000000000057
27000,大阪府,2018000000,2018年,110.5,100,00090,教育,10.5
27000,大阪府,2018000000,2018年,102.1,100,00100,教養娯楽,2.0999999999999943
27000,大阪府,2018000000,2018年,97.3,100,00110,諸雑費,-2.700000000000003
27000,大阪府,2018000000,2018年,99.9,100,00120,(参考)家賃を除く総合,-0.09999999999999432
27000,大阪府,2019000000,2019年,99.7,100,00010,総合,-0.29999999999999716
27000,大阪府,2019000000,2019年,99.9,100,00020,食料,-0.09999999999999432
27000,大阪府,2019000000,2019年,97.1,100,00030,住居,-2.9000000000000057
27000,大阪府,2019000000,2019年,94.7,100,00040,光熱・水道,-5.299999999999997
27000,大阪府,2019000000,2019年,99.9,100,00050,家具・家事用品,-0.09999999999999432
27000,大阪府,2019000000,2019年,96.4,100,00060,被服及び履物,-3.5999999999999943
27000,大阪府,2019000000,2019年,99.0,100,00070,保健医療,-1.0
27000,大阪府,2019000000,2019年,100.6,100,00080,交通・通信,0.5999999999999943
27000,大阪府,2019000000,2019年,109.2,100,00090,教育,9.200000000000003
27000,大阪府,2019000000,2019年,102.5,100,00100,教養娯楽,2.5
27000,大阪府,2019000000,2019年,97.7,100,00110,諸雑費,-2.299999999999997
27000,大阪府,2019000000,2019年,99.7,100,00120,(参考)家賃を除く総合,-0.29999999999999716
27000,大阪府,2020000000,2020年,99.8,100,00010,総合,-0.20000000000000284
27000,大阪府,2020000000,2020年,99.6,100,00020,食料,-0.4000000000000057
27000,大阪府,2020000000,2020年,96.7,100,00030,住居,-3.299999999999997
27000,大阪府,2020000000,2020年,93.7,100,00040,光熱・水道,-6.299999999999997
27000,大阪府,2020000000,2020年,99.2,100,00050,家具・家事用品,-0.7999999999999972
27000,大阪府,2020000000,2020年,98.2,100,00060,被服及び履物,-1.7999999999999972
27000,大阪府,2020000000,2020年,99.0,100,00070,保健医療,-1.0
27000,大阪府,2020000000,2020年,100.8,100,00080,交通・通信,0.7999999999999972
27000,大阪府,2020000000,2020年,118.9,100,00090,教育,18.900000000000006
27000,大阪府,2020000000,2020年,101.6,100,00100,教養娯楽,1.5999999999999943
27000,大阪府,2020000000,2020年,99.0,100,00110,諸雑費,-1.0
27000,大阪府,2020000000,2020年,99.9,100,00120,(参考)家賃を除く総合,-0.09999999999999432
27000,大阪府,2021000000,2021年,99.8,100,00010,総合,-0.20000000000000284
27000,大阪府,2021000000,2021年,99.1,100,00020,食料,-0.9000000000000057
27000,大阪府,2021000000,2021年,97.3,100,00030,住居,-2.700000000000003
27000,大阪府,2021000000,2021年,94.1,100,00040,光熱・水道,-5.900000000000006
27000,大阪府,2021000000,2021年,98.2,100,00050,家具・家事用品,-1.7999999999999972
27000,大阪府,2021000000,2021年,98.5,100,00060,被服及び履物,-1.5
27000,大阪府,2021000000,2021年,99.1,100,00070,保健医療,-0.9000000000000057
27000,大阪府,2021000000,2021年,100.6,100,00080,交通・通信,0.5999999999999943
27000,大阪府,2021000000,2021年,121.2,100,00090,教育,21.200000000000003
27000,大阪府,2021000000,2021年,101.2,100,00100,教養娯楽,1.2000000000000028
27000,大阪府,2021000000,2021年,99.6,100,00110,諸雑費,-0.4000000000000057
27000,大阪府,2021000000,2021年,99.8,100,00120,(参考)家賃を除く総合,-0.20000000000000284
28000,兵庫県,2013000000,2013年,100.9,100,00010,総合,0.9000000000000057
28000,兵庫県,2013000000,2013年,101.1,100,00020,食料,1.0999999999999943
28000,兵庫県,2013000000,2013年,102.4,100,00030,住居,2.4000000000000057
28000,兵庫県,2013000000,2013年,96.7,100,00040,光熱・水道,-3.299999999999997
28000,兵庫県,2013000000,2013年,101.6,100,00050,家具・家事用品,1.5999999999999943
28000,兵庫県,2013000000,2013年,101.3,100,00060,被服及び履物,1.2999999999999972
28000,兵庫県,2013000000,2013年,99.2,100,00070,保健医療,-0.7999999999999972
28000,兵庫県,2013000000,2013年,99.9,100,00080,交通・通信,-0.09999999999999432
28000,兵庫県,2013000000,2013年,100.8,100,00090,教育,0.7999999999999972
28000,兵庫県,2013000000,2013年,102.3,100,00100,教養娯楽,2.299999999999997
28000,兵庫県,2013000000,2013年,103.5,100,00110,諸雑費,3.5
28000,兵庫県,2013000000,2013年,100.9,100,00120,(参考)家賃を除く総合,0.9000000000000057
28000,兵庫県,2014000000,2014年,100.7,100,00010,総合,0.7000000000000028
28000,兵庫県,2014000000,2014年,100.6,100,00020,食料,0.5999999999999943
28000,兵庫県,2014000000,2014年,100.8,100,00030,住居,0.7999999999999972
28000,兵庫県,2014000000,2014年,97.5,100,00040,光熱・水道,-2.5
28000,兵庫県,2014000000,2014年,102.6,100,00050,家具・家事用品,2.5999999999999943
28000,兵庫県,2014000000,2014年,103.4,100,00060,被服及び履物,3.4000000000000057
28000,兵庫県,2014000000,2014年,100.0,100,00070,保健医療,0.0
28000,兵庫県,2014000000,2014年,99.9,100,00080,交通・通信,-0.09999999999999432
28000,兵庫県,2014000000,2014年,98.9,100,00090,教育,-1.0999999999999943
28000,兵庫県,2014000000,2014年,102.1,100,00100,教養娯楽,2.0999999999999943
28000,兵庫県,2014000000,2014年,103.2,100,00110,諸雑費,3.200000000000003
28000,兵庫県,2014000000,2014年,100.7,100,00120,(参考)家賃を除く総合,0.7000000000000028
28000,兵庫県,2015000000,2015年,101.1,100,00010,総合,1.0999999999999943
28000,兵庫県,2015000000,2015年,100.6,100,00020,食料,0.5999999999999943
28000,兵庫県,2015000000,2015年,101.3,100,00030,住居,1.2999999999999972
28000,兵庫県,2015000000,2015年,97.7,100,00040,光熱・水道,-2.299999999999997
28000,兵庫県,2015000000,2015年,102.9,100,00050,家具・家事用品,2.9000000000000057
28000,兵庫県,2015000000,2015年,106.3,100,00060,被服及び履物,6.299999999999997
28000,兵庫県,2015000000,2015年,98.1,100,00070,保健医療,-1.9000000000000057
28000,兵庫県,2015000000,2015年,100.7,100,00080,交通・通信,0.7000000000000028
28000,兵庫県,2015000000,2015年,103.0,100,00090,教育,3.0
28000,兵庫県,2015000000,2015年,102.0,100,00100,教養娯楽,2.0
28000,兵庫県,2015000000,2015年,103.1,100,00110,諸雑費,3.0999999999999943
28000,兵庫県,2015000000,2015年,101.1,100,00120,(参考)家賃を除く総合,1.0999999999999943
28000,兵庫県,2016000000,2016年,100.8,100,00010,総合,0.7999999999999972
28000,兵庫県,2016000000,2016年,99.9,100,00020,食料,-0.09999999999999432
28000,兵庫県,2016000000,2016年,100.0,100,00030,住居,0.0
28000,兵庫県,2016000000,2016年,99.5,100,00040,光熱・水道,-0.5
28000,兵庫県,2016000000,2016年,101.7,100,00050,家具・家事用品,1.7000000000000028
28000,兵庫県,2016000000,2016年,105.4,100,00060,被服及び履物,5.400000000000006
28000,兵庫県,2016000000,2016年,98.4,100,00070,保健医療,-1.5999999999999943
28000,兵庫県,2016000000,2016年,100.8,100,00080,交通・通信,0.7999999999999972
28000,兵庫県,2016000000,2016年,102.2,100,00090,教育,2.200000000000003
28000,兵庫県,2016000000,2016年,101.5,100,00100,教養娯楽,1.5
28000,兵庫県,2016000000,2016年,103.5,100,00110,諸雑費,3.5
28000,兵庫県,2016000000,2016年,100.8,100,00120,(参考)家賃を除く総合,0.7999999999999972
28000,兵庫県,2017000000,2017年,100.3,100,00010,総合,0.29999999999999716
28000,兵庫県,2017000000,2017年,99.7,100,00020,食料,-0.29999999999999716
28000,兵庫県,2017000000,2017年,99.4,100,00030,住居,-0.5999999999999943
28000,兵庫県,2017000000,2017年,99.6,100,00040,光熱・水道,-0.4000000000000057
28000,兵庫県,2017000000,2017年,100.6,100,00050,家具・家事用品,0.5999999999999943
28000,兵庫県,2017000000,2017年,105.1,100,00060,被服及び履物,5.099999999999994
28000,兵庫県,2017000000,2017年,98.2,100,00070,保健医療,-1.7999999999999972
28000,兵庫県,2017000000,2017年,101.1,100,00080,交通・通信,1.0999999999999943
28000,兵庫県,2017000000,2017年,97.1,100,00090,教育,-2.9000000000000057
28000,兵庫県,2017000000,2017年,100.8,100,00100,教養娯楽,0.7999999999999972
28000,兵庫県,2017000000,2017年,102.7,100,00110,諸雑費,2.700000000000003
28000,兵庫県,2017000000,2017年,100.3,100,00120,(参考)家賃を除く総合,0.29999999999999716
28000,兵庫県,2018000000,2018年,100.3,100,00010,総合,0.29999999999999716
28000,兵庫県,2018000000,2018年,99.8,100,00020,食料,-0.20000000000000284
28000,兵庫県,2018000000,2018年,98.6,100,00030,住居,-1.4000000000000057
28000,兵庫県,2018000000,2018年,99.1,100,00040,光熱・水道,-0.9000000000000057
28000,兵庫県,2018000000,2018年,101.1,100,00050,家具・家事用品,1.0999999999999943
28000,兵庫県,2018000000,2018年,104.2,100,00060,被服及び履物,4.200000000000003
28000,兵庫県,2018000000,2018年,98.1,100,00070,保健医療,-1.9000000000000057
28000,兵庫県,2018000000,2018年,100.7,100,00080,交通・通信,0.7000000000000028
28000,兵庫県,2018000000,2018年,100.7,100,00090,教育,0.7000000000000028
28000,兵庫県,2018000000,2018年,100.5,100,00100,教養娯楽,0.5
28000,兵庫県,2018000000,2018年,102.5,100,00110,諸雑費,2.5
28000,兵庫県,2018000000,2018年,100.3,100,00120,(参考)家賃を除く総合,0.29999999999999716
28000,兵庫県,2019000000,2019年,100.3,100,00010,総合,0.29999999999999716
28000,兵庫県,2019000000,2019年,99.5,100,00020,食料,-0.5
28000,兵庫県,2019000000,2019年,99.4,100,00030,住居,-0.5999999999999943
28000,兵庫県,2019000000,2019年,96.4,100,00040,光熱・水道,-3.5999999999999943
28000,兵庫県,2019000000,2019年,101.9,100,00050,家具・家事用品,1.9000000000000057
28000,兵庫県,2019000000,2019年,104.0,100,00060,被服及び履物,4.0
28000,兵庫県,2019000000,2019年,98.4,100,00070,保健医療,-1.5999999999999943
28000,兵庫県,2019000000,2019年,100.7,100,00080,交通・通信,0.7000000000000028
28000,兵庫県,2019000000,2019年,105.5,100,00090,教育,5.5
28000,兵庫県,2019000000,2019年,100.4,100,00100,教養娯楽,0.4000000000000057
28000,兵庫県,2019000000,2019年,102.4,100,00110,諸雑費,2.4000000000000057
28000,兵庫県,2019000000,2019年,100.3,100,00120,(参考)家賃を除く総合,0.29999999999999716
28000,兵庫県,2020000000,2020年,99.6,100,00010,総合,-0.4000000000000057
28000,兵庫県,2020000000,2020年,99.5,100,00020,食料,-0.5
28000,兵庫県,2020000000,2020年,96.2,100,00030,住居,-3.799999999999997
28000,兵庫県,2020000000,2020年,93.3,100,00040,光熱・水道,-6.700000000000003
28000,兵庫県,2020000000,2020年,103.7,100,00050,家具・家事用品,3.700000000000003
28000,兵庫県,2020000000,2020年,100.2,100,00060,被服及び履物,0.20000000000000284
28000,兵庫県,2020000000,2020年,98.6,100,00070,保健医療,-1.4000000000000057
28000,兵庫県,2020000000,2020年,100.6,100,00080,交通・通信,0.5999999999999943
28000,兵庫県,2020000000,2020年,105.4,100,00090,教育,5.400000000000006
28000,兵庫県,2020000000,2020年,100.1,100,00100,教養娯楽,0.09999999999999432
28000,兵庫県,2020000000,2020年,102.2,100,00110,諸雑費,2.200000000000003
28000,兵庫県,2020000000,2020年,99.7,100,00120,(参考)家賃を除く総合,-0.29999999999999716
28000,兵庫県,2021000000,2021年,99.7,100,00010,総合,-0.29999999999999716
28000,兵庫県,2021000000,2021年,100.2,100,00020,食料,0.20000000000000284
28000,兵庫県,2021000000,2021年,95.2,100,00030,住居,-4.799999999999997
28000,兵庫県,2021000000,2021年,96.2,100,00040,光熱・水道,-3.799999999999997
28000,兵庫県,2021000000,2021年,101.9,100,00050,家具・家事用品,1.9000000000000057
28000,兵庫県,2021000000,2021年,100.9,100,00060,被服及び履物,0.9000000000000057
28000,兵庫県,2021000000,2021年,98.6,100,00070,保健医療,-1.4000000000000057
28000,兵庫県,2021000000,2021年,99.0,100,00080,交通・通信,-1.0
28000,兵庫県,2021000000,2021年,107.7,100,00090,教育,7.700000000000003
28000,兵庫県,2021000000,2021年,100.0,100,00100,教養娯楽,0.0
28000,兵庫県,2021000000,2021年,101.8,100,00110,諸雑費,1.7999999999999972
28000,兵庫県,2021000000,2021年,99.8,100,00120,(参考)家賃を除く総合,-0.20000000000000284
29000,奈良県,2013000000,2013年,97.7,100,00010,総合,-2.299999999999997
29000,奈良県,2013000000,2013年,96.4,100,00020,食料,-3.5999999999999943
29000,奈良県,2013000000,2013年,87.9,100,00030,住居,-12.099999999999994
29000,奈良県,2013000000,2013年,99.9,100,00040,光熱・水道,-0.09999999999999432
29000,奈良県,2013000000,2013年,101.8,100,00050,家具・家事用品,1.7999999999999972
29000,奈良県,2013000000,2013年,94.3,100,00060,被服及び履物,-5.700000000000003
29000,奈良県,2013000000,2013年,97.8,100,00070,保健医療,-2.200000000000003
29000,奈良県,2013000000,2013年,100.0,100,00080,交通・通信,0.0
29000,奈良県,2013000000,2013年,99.6,100,00090,教育,-0.4000000000000057
29000,奈良県,2013000000,2013年,99.2,100,00100,教養娯楽,-0.7999999999999972
29000,奈良県,2013000000,2013年,102.4,100,00110,諸雑費,2.4000000000000057
29000,奈良県,2013000000,2013年,98.2,100,00120,(参考)家賃を除く総合,-1.7999999999999972
29000,奈良県,2014000000,2014年,97.2,100,00010,総合,-2.799999999999997
